category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
C,1,10,TeamODZ,7,ff851b,111111,3c8dbc,Vitor Mateus (Tacx Neo),pt,29973,gold,0
C,1,9,iGregari,2980,ffffff,0073b7,ffffff,Kate Snihur,ca,940151,,0
C,1,9,,0,00dd00,,,Steve Brogan (Langsett Cycles),gb-eng,1285456,,0
C,1,7,,0,00dd00,,,Helmut Goertz,de,492293,,0
C,1,7,,0,00dd00,,,Mark  Young ,gb,933586,,0
C,1,7,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Nic Laughton,gb,1038438,silver,0
C,1,7,TFC,10,111111,f3f300,111111,Steve Stahl (TFC2),us,729848,silver,0
C,1,7,Rowe & King,2298,ffffff,2b5bb8,2fba4e,Peter O&#039;Donoghue 5083,ie,107547,silver,0
C,1,5,,0,00dd00,,,Michel Mata,pt,230881,,0
C,1,5,,0,00dd00,,,Gary James ,gb,220793,bronze,0
C,1,5,Team ANDORRA,2618,0018a8,fff72c,d52b1e,Agusti Segarra,ad,362995,bronze,0
C,1,4,,0,00dd00,,,Mick Gamblin,gb,669138,,0
C,1,3,,0,00dd00,,,Genaro Arredondo,us,1285016,,0
D,5,71,Walsall Lads,2570,ffffff,0073b7,ffffff,David Whitehouse (WRCC),gb,550451,gold gold silver silver bronze,0
D,5,60,BRT,4,ffffff,050505,ff8100,Andrew Tapley [BRT],gb,145450,gold silver bronze,0
D,4,56,BadAss,4291,ffffff,0073b7,ffffff,Kim Villarino Hejnesen [BadAss],dk,1096870,gold gold silver bronze,0
D,2,25,,0,00dd00,,,John  van Rullen F,nl,903663,gold silver,0
D,1,18,TeamNL,2281,ffffff,ffa500,ffa500,feggy .,nl,403368,gold,0
D,1,18,DBR,1986,ffffff,eb7b2a,ffffff,Peer Olsen,dk,29049,gold,0
D,1,15,,0,00dd00,,,Stephen Ward,gb-eng,374358,silver,0
D,1,15,BRT,4,ffffff,050505,ff8100,Glebster Carr [BRT],gb,572357,silver,0
D,2,14,,0,00dd00,,,Dane Stevens,us,289590,,0
D,1,13,,0,00dd00,,,Alison Riley ,gb,569601,bronze,0
D,1,13,,0,00dd00,,,Kevin Ruff,us,98597,bronze,0
D,1,13,IBTC,2013,ffffff,0073b7,ffffff,Brett Tremaine,us,38574,bronze,0
D,1,13,,0,00dd00,,,stephen shorland,gb,174494,bronze,0
D,1,11,HERD,2639,383c3d,fc6719,383c3d,George Anderson (HERD),gb-sct,196891,,0
D,1,11,KirchmairCycling,2991,210606,f2e80d,000103,Peter Enserer(KC),at,887372,,0
D,1,11,Innovation,975,000000,52ff33,000000,Stephen Whiston,gb,482702,,0
D,1,11,,0,00dd00,,,South-Side Johnny,gb,1119641,,0
D,1,9,HERD,2639,383c3d,fc6719,383c3d,Simon 3187,gb,19402,,0
D,1,9,,0,00dd00,,,joey(ROTOR RT) Jones,gb-eng,763704,,0
D,1,9,teamWKG,1330,fa5e06,3f4c54,3f4c54,KeithD (WKG FUN),gb-eng,13747,,0
D,1,9,,0,00dd00,,,Eric Morgenthaler,us,214122,,0
D,1,9,,0,00dd00,,,Brian Griff Dirt,ca,423430,,0
D,1,7,,0,00dd00,,,Melk Night,is,1254262,,0
D,1,7,,0,00dd00,,,Vincent Elequin-age85,us,1175515,,0
D,1,7,BRT,4,ffffff,050505,ff8100,Art Pacione [BRT],us,112213,,0
D,1,7,,0,00dd00,,,Richard Howard-Griffin2095,gb,353564,,0
D,1,7,Race3R,791,000000,2bc3f4,ffffff,Eric Bonner Race3R,gb,123214,,0
D,1,7,,0,00dd00,,,Mike Egoroff,us,542977,silver,0
D,1,7,TFC,10,111111,f3f300,111111,Steve Tuck TFC,gb,988894,,0
D,1,5,,0,00dd00,,,Jamey Noel,us,168059,,0
D,1,3,,0,00dd00,,,Pat  Bremser ,us,547672,,0
D,1,3,,0,00dd00,,,S Cook ,gb,356651,,0
D,1,3,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Anne Loh,gb,944358,,0
D,1,2,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Richard Hinde CRYO-GEN,gb,413750,,0
